cell,axis,axis_value,axis_label,scenario,family,part_order,world,policy15,delay,t_irrev,cap_strength,cap_share,containment_strength,mutation_rate,adversarial_pressure,initial_exploit_mass_scale,resource_concentration_pressure,catastrophe_severity,action_channel_cost_scale,n,R,R_ci_lo,R_ci_hi,capture_threshold,capture_threshold_ci_lo,capture_threshold_ci_hi,permanence_probability,permanence_ci_lo,permanence_ci_hi,collapse_probability,collapse_ci_lo,collapse_ci_hi,capture_index,capture_index_ci_lo,capture_index_ci_hi,strict_zero_capture_probability,strict_zero_capture_ci_lo,strict_zero_capture_ci_hi,resource_hhi,resource_hhi_ci_lo,resource_hhi_ci_hi,max_lineage_share,max_lineage_share_ci_lo,max_lineage_share_ci_hi,exploitative_strategy_mass,exploitative_strategy_mass_ci_lo,exploitative_strategy_mass_ci_hi,cooperative_strategy_mass,cooperative_strategy_mass_ci_lo,cooperative_strategy_mass_ci_hi,strategy_diversity,strategy_diversity_ci_lo,strategy_diversity_ci_hi,response_diversity,response_diversity_ci_lo,response_diversity_ci_hi,welfare,welfare_ci_lo,welfare_ci_hi,minimum_zone_welfare,minimum_zone_welfare_ci_lo,minimum_zone_welfare_ci_hi,neighbor_harm_volume,neighbor_harm_volume_ci_lo,neighbor_harm_volume_ci_hi,aid_interception_volume,aid_interception_volume_ci_lo,aid_interception_volume_ci_hi,extraction_volume,extraction_volume_ci_lo,extraction_volume_ci_hi,deception_level,deception_level_ci_lo,deception_level_ci_hi,catastrophe_recovery_rate,catastrophe_recovery_rate_ci_lo,catastrophe_recovery_rate_ci_hi,mutation_survival,mutation_survival_ci_lo,mutation_survival_ci_hi,containment_cost,containment_cost_ci_lo,containment_cost_ci_hi,false_containment,false_containment_ci_lo,false_containment_ci_hi,delayed_consequence_true_harm_mi,delayed_consequence_true_harm_mi_ci_lo,delayed_consequence_true_harm_mi_ci_hi,irreversible_failures,irreversible_failures_ci_lo,irreversible_failures_ci_hi,containment_events,containment_events_ci_lo,containment_events_ci_hi,mutation_events,mutation_events_ci_lo,mutation_events_ci_hi,selection_delta_seen,selection_delta_seen_ci_lo,selection_delta_seen_ci_hi,initial_exploitative_strategy_mass,initial_exploitative_strategy_mass_ci_lo,initial_exploitative_strategy_mass_ci_hi,exploit_payoff_total,exploit_payoff_total_ci_lo,exploit_payoff_total_ci_hi,coop_payoff_total,coop_payoff_total_ci_lo,coop_payoff_total_ci_hi,no_strategy_observation_asserted,no_strategy_observation_asserted_ci_lo,no_strategy_observation_asserted_ci_hi,capture_component_resource_concentration,capture_component_resource_concentration_ci_lo,capture_component_resource_concentration_ci_hi,capture_component_exploit_mass,capture_component_exploit_mass_ci_lo,capture_component_exploit_mass_ci_hi,capture_component_neighbor_harm,capture_component_neighbor_harm_ci_lo,capture_component_neighbor_harm_ci_hi,capture_component_aid_interception,capture_component_aid_interception_ci_lo,capture_component_aid_interception_ci_hi,capture_component_coop_loss,capture_component_coop_loss_ci_lo,capture_component_coop_loss_ci_hi,containment_timer_activity,containment_timer_activity_ci_lo,containment_timer_activity_ci_hi,viable_probability,robust
decoupling,cap_tightness,3.02,share=0.24;strength=0.62,decoupling,C,3,W3_catastrophe_ambiguity,C_caps_only,2,8,0.62,0.24,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.1125,0.06032618694827016,0.20018410865677552,0.0,0.0,0.0458197362645751,0.5361888371541574,0.528012573355213,0.5443651009531019,0.0,0.0,0.0458197362645751,0.25781737723549203,0.24472898457265435,0.2709057698983297,0.20264681653715577,0.1912431743907455,0.21405045868356604,0.1949754428540535,0.17879954556724809,0.2111513401408589,0.8050245571414487,0.7888486598544662,0.8212004544284313,0.05449622347493542,0.05006878011778926,0.058923666832081584,0.9040011322271513,0.8864193939422229,0.9215828705120797,0.9287376742874889,0.9242139815744008,0.9332613670005769,0.7557823017732762,0.7425001767456201,0.7690644268009323,0.3173106626559855,0.3111683483951172,0.3234529769168538,1.2219278739820574,1.2116673313467863,1.2321884166173285,1.3761379752394844,1.3640816439439278,1.388194306535041,0.2308499414723717,0.22912540358497874,0.23257447935976466,0.9691654022271056,0.9669180581086826,0.9714127463455285,353.2,340.51070401450124,365.88929598549873,0.015349747076041332,0.014911252377585069,0.015788241774497596,0.75225,0.7205864307288748,0.7839135692711251,0.01382971651996045,0.01293772081499726,0.01472171222492364,3.05,2.8593450329634806,3.240654967036519,155.5625,149.10414519739516,162.02085480260484,353.2,340.51070401450124,365.88929598549873,1.0,1.0,1.0,0.13652666339991543,0.1275889697746329,0.14546435702519794,392.28802525576606,378.081504090704,406.4945464208281,1071.3751919506772,1052.2175230294542,1090.5328608719,1.0,1.0,1.0,0.4191526144967119,0.38176336350298656,0.4565418654904372,0.33616455664491984,0.3082750785642209,0.3640540347256188,1.0,1.0,1.0,0.9989945740286885,0.9974997154598328,1.0004894325975442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
decoupling,cap_tightness,3.02,share=0.24;strength=0.62,decoupling,C,3,W3_catastrophe_ambiguity,C_dyn_only,2,8,0.62,0.24,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.8875,0.7998158913432244,0.9396738130517298,0.0,0.0,0.0458197362645751,0.447774699097197,0.43884401026890113,0.4567053879254929,0.0,0.0,0.0458197362645751,0.22595790272866054,0.213917157619632,0.23799864783768906,0.19290277205320008,0.181805785878613,0.20399975822778715,0.11450951273339434,0.10393677090098252,0.12508225456580616,0.8854904872638031,0.8749177454312859,0.8960632290963203,0.16818356488403902,0.1630443525749314,0.17332277719314662,0.9308377760074981,0.9128022516069814,0.9488733004080148,0.9495137151408803,0.9449273595077998,0.9541000707739609,0.8126629645851979,0.7867716714171193,0.8385542577532765,0.3164785072396132,0.3103399357026155,0.3226170787766109,0.9223370514688962,0.9092826227039379,0.9353914802338545,1.0481039216690695,1.0342954681146366,1.0619123752235025,0.19240407837124726,0.18772399147198598,0.19708416527050854,0.9645013971032534,0.9606386276002166,0.9683641666062903,431.3625,417.0984165886323,445.62658341136773,0.012351786857099489,0.01166042036218542,0.013043153352013557,0.49787499999999996,0.4577301220577269,0.538019877942273,0.013118605478926057,0.012252231779605025,0.013984979178247089,2.05,1.8243062453542942,2.2756937546457054,120.025,111.04951705118009,129.00048294881992,431.3625,417.0984165886323,445.62658341136773,1.0,1.0,1.0,0.08164381118590104,0.07589075434482359,0.08739686802697849,-0.626470778873691,-18.49786309840604,17.244921540658655,1131.79872414183,1100.4163293038127,1163.1811189798473,1.0,1.0,1.0,0.3281336903358556,0.29373156145291696,0.36253581921879424,0.19743019436792128,0.17920132913962505,0.2156590595962175,1.0,1.0,1.0,0.8020322186686055,0.7906805414816853,0.8133838958555257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.02,share=0.24;strength=0.62,decoupling,C,3,W3_catastrophe_ambiguity,C_full,2,8,0.62,0.24,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.875,0.7849700281693438,0.9306651696322249,0.0,0.0,0.0458197362645751,0.4496979503918229,0.44101799231460687,0.458377908469039,0.0,0.0,0.0458197362645751,0.23091328646710182,0.21914355755301104,0.2426830153811926,0.19718383869896094,0.18624063278947958,0.2081270446084423,0.1129196806349179,0.10219954194883968,0.12363981932099613,0.8870803193623068,0.876360180676101,0.8978004580485126,0.16819031837361392,0.1628247420998047,0.17355589464742316,0.925153045300908,0.9093650797883491,0.9409410108134669,0.9458237064080073,0.940090211462385,0.9515572013536295,0.7933167747626184,0.7612365689852798,0.825396980539957,0.3164304394802138,0.31003832389288444,0.3228225550675432,0.9190859540124052,0.9067344650813158,0.9314374429434946,1.0458043402310673,1.0324165413476425,1.059192139114492,0.19154602890695144,0.18696468873723035,0.19612736907667253,0.9608098296836781,0.9543547336964265,0.9672649256709297,435.1875,421.9974129071934,448.3775870928066,0.012626016195614334,0.011950977644710871,0.013301054746517797,0.523,0.4771830679687139,0.5688169320312861,0.0130906665234096,0.01219206953143723,0.013989263515381968,2.1125,1.8838794877803067,2.341120512219693,125.1625,116.14887050459807,134.17612949540194,435.1875,421.9974129071934,448.3775870928066,1.0,1.0,1.0,0.08085009482095246,0.07491475550992897,0.08678543413197594,-2.8590005792084794,-21.1184804443377,15.400479285920738,1131.071950184075,1103.0325412423115,1159.1113591258384,1.0,1.0,1.0,0.34229192958854493,0.3086641326911427,0.3759197264859472,0.1946891045429619,0.17620610680834428,0.21317210227757952,1.0,1.0,1.0,0.7992051774020915,0.7884647522446224,0.8099456025595606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.2199999999999998,share=0.24;strength=0.82,decoupling,C,3,W3_catastrophe_ambiguity,C_caps_only,2,8,0.82,0.24,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.2125,0.13712274217035497,0.31422360618177575,0.0,0.0,0.0458197362645751,0.5332746837218145,0.5245432228816147,0.5420061445620143,0.0,0.0,0.0458197362645751,0.25645074600804013,0.2441364512437409,0.26876504077233937,0.2058867681873191,0.19422907758026584,0.21754445879437237,0.1905962880123166,0.17482440863332485,0.20636816739130834,0.8094037119832759,0.7936318326040994,0.8251755913624523,0.056397878123659304,0.05240529869154481,0.0603904575557738,0.9107218577199598,0.8925180322561175,0.9289256831838022,0.9279535641830892,0.9240599528139586,0.9318471755522197,0.7509982764664068,0.7376725352745036,0.76432401765831,0.3135946620828559,0.307924136237604,0.3192651879281078,1.2279933544412058,1.218070407596723,1.2379163012856886,1.3823985212514973,1.3709536496588706,1.393843392844124,0.23114921393913374,0.2293947900833589,0.23290363779490858,0.9690465923376734,0.9668635034059433,0.9712296812694036,354.5,340.434137833712,368.565862166288,0.015185580712008534,0.014735274249358365,0.015635887174658705,0.7565000000000001,0.7217045404533395,0.7912954595466606,0.013621672906230453,0.012675482586208464,0.014567863226252442,2.9625,2.77330524567713,3.15169475432287,154.9625,148.5117167311523,161.41328326884772,354.5,340.434137833712,368.565862166288,1.0,1.0,1.0,0.1335979450523879,0.12519308444207167,0.14200280566270412,389.0801083538739,372.5097734473891,405.65044326035877,1065.953690193755,1046.486962660313,1085.4204177271968,1.0,1.0,1.0,0.4152560997055115,0.3800724003789423,0.45043979903208076,0.32861428967640793,0.30142139419538766,0.3558071851574282,1.0,1.0,1.0,0.9993756045147183,0.9986650391726387,1.000086169856798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
decoupling,cap_tightness,3.2199999999999998,share=0.24;strength=0.82,decoupling,C,3,W3_catastrophe_ambiguity,C_dyn_only,2,8,0.82,0.24,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.8875,0.7998158913432244,0.9396738130517298,0.0,0.0,0.0458197362645751,0.447774699097197,0.43884401026890113,0.4567053879254929,0.0,0.0,0.0458197362645751,0.22595790272866054,0.213917157619632,0.23799864783768906,0.19290277205320008,0.181805785878613,0.20399975822778715,0.11450951273339434,0.10393677090098252,0.12508225456580616,0.8854904872638031,0.8749177454312859,0.8960632290963203,0.16818356488403902,0.1630443525749314,0.17332277719314662,0.9308377760074981,0.9128022516069814,0.9488733004080148,0.9495137151408803,0.9449273595077998,0.9541000707739609,0.8126629645851979,0.7867716714171193,0.8385542577532765,0.3164785072396132,0.3103399357026155,0.3226170787766109,0.9223370514688962,0.9092826227039379,0.9353914802338545,1.0481039216690695,1.0342954681146366,1.0619123752235025,0.19240407837124726,0.18772399147198598,0.19708416527050854,0.9645013971032534,0.9606386276002166,0.9683641666062903,431.3625,417.0984165886323,445.62658341136773,0.012351786857099489,0.01166042036218542,0.013043153352013557,0.49787499999999996,0.4577301220577269,0.538019877942273,0.013118605478926057,0.012252231779605025,0.013984979178247089,2.05,1.8243062453542942,2.2756937546457054,120.025,111.04951705118009,129.00048294881992,431.3625,417.0984165886323,445.62658341136773,1.0,1.0,1.0,0.08164381118590104,0.07589075434482359,0.08739686802697849,-0.626470778873691,-18.49786309840604,17.244921540658655,1131.79872414183,1100.4163293038127,1163.1811189798473,1.0,1.0,1.0,0.3281336903358556,0.29373156145291696,0.36253581921879424,0.19743019436792128,0.17920132913962505,0.2156590595962175,1.0,1.0,1.0,0.8020322186686055,0.7906805414816853,0.8133838958555257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.2199999999999998,share=0.24;strength=0.82,decoupling,C,3,W3_catastrophe_ambiguity,C_full,2,8,0.82,0.24,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.9,0.8148912101660255,0.9484530008223144,0.0,0.0,0.0458197362645751,0.45373506020466614,0.44642863010744616,0.4610414903018861,0.0,0.0,0.0458197362645751,0.23291412434266362,0.22285040457838665,0.2429778441069406,0.20044774082964908,0.19056751280479597,0.2103279688545022,0.11766793650501373,0.10595812182737907,0.12937775118264838,0.8823320634922099,0.8706222488144758,0.8940418781699441,0.162263290846618,0.15720402303788727,0.16732255865534873,0.9311173286623167,0.9168302273372567,0.9454044299873766,0.9439571051760591,0.9384576940278316,0.9494565163242866,0.7901695485069979,0.7599012948041078,0.820437802209888,0.31488126156244045,0.30761749782468834,0.32214502530019257,0.9228209917591539,0.909847821303549,0.9357941622147588,1.048066512320128,1.03444123810019,1.0616917865400661,0.19181830505468875,0.1868416802070444,0.1967949299023331,0.9571309263983894,0.9470065527258449,0.9672553000709339,427.6375,414.85381157514894,440.42118842485104,0.012474894029587775,0.011857331544121042,0.013092456515054508,0.51075,0.4695027033336914,0.5519972966663087,0.012471789024299716,0.011576271054209879,0.013367306994389552,2.0375,1.821315077107408,2.253684922892592,122.8125,114.54096564694328,131.08403435305672,427.6375,414.85381157514894,440.42118842485104,1.0,1.0,1.0,0.08136331916357654,0.07601510987657,0.0867115284505831,6.332942597797347,-11.818003295090532,24.483888490685224,1133.5604749437603,1107.4468912555612,1159.6740586319593,1.0,1.0,1.0,0.3480086092330072,0.31925512419221586,0.37676209427379853,0.2028757525948513,0.18268641694375706,0.22306508824594554,1.0,1.0,1.0,0.8024530363123077,0.7911720185248252,0.8137340540997902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.6500000000000004,share=0.32;strength=0.45,decoupling,C,3,W3_catastrophe_ambiguity,C_caps_only,2,8,0.45,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.15,0.08793954037414209,0.2441342750110605,0.0,0.0,0.0458197362645751,0.5394884548234267,0.5299449137798607,0.5490319958669926,0.0,0.0,0.0458197362645751,0.25748441459000493,0.24439132042554879,0.27057750875446107,0.205051940810469,0.19328749699092315,0.21681638463001487,0.2021289194240771,0.1858553877909059,0.2184024510572483,0.7978710805714515,0.78159754893809,0.814144612204813,0.05245122989208452,0.04806537103470663,0.05683708874946241,0.9094931178155248,0.8927254247762761,0.9262608108547734,0.9291653854082018,0.9251036768216777,0.9332270939947259,0.7618799687600679,0.7514167544079222,0.7723431831122136,0.3151522122261407,0.30982935212308105,0.32047507232920036,1.2301596189942607,1.2190510824184644,1.241268155570057,1.3844756040397403,1.372015858774713,1.3969353493047676,0.23164575272193333,0.22993899978906443,0.23335250565480223,0.9677722919220832,0.9651837455660495,0.970360838278117,351.95,339.4111229804503,364.4888770195497,0.01523802997525775,0.01482826002421395,0.01564779992630155,0.75475,0.7242819416271293,0.7852180583728707,0.013682716379595117,0.012738211820444201,0.014627220938746032,3.125,2.936026255925943,3.313973744074057,153.6,148.05281909435072,159.14718090564926,351.95,339.4111229804503,364.4888770195497,1.0,1.0,1.0,0.13703245080771118,0.12770307681632853,0.14636182479909382,397.87489134428034,382.30836027822215,413.44142241033853,1064.1103474427243,1044.062100366063,1084.1585945193856,1.0,1.0,1.0,0.41794060245394676,0.3807394563512511,0.4551417485566424,0.348498136938064,0.320440323777424,0.37655595009870396,1.0,1.0,1.0,0.999746959606003,0.9994465460434289,1.000047373168577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
decoupling,cap_tightness,3.6500000000000004,share=0.32;strength=0.45,decoupling,C,3,W3_catastrophe_ambiguity,C_dyn_only,2,8,0.45,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.8875,0.7998158913432244,0.9396738130517298,0.0,0.0,0.0458197362645751,0.447774699097197,0.43884401026890113,0.4567053879254929,0.0,0.0,0.0458197362645751,0.22595790272866054,0.213917157619632,0.23799864783768906,0.19290277205320008,0.181805785878613,0.20399975822778715,0.11450951273339434,0.10393677090098252,0.12508225456580616,0.8854904872638031,0.8749177454312859,0.8960632290963203,0.16818356488403902,0.1630443525749314,0.17332277719314662,0.9308377760074981,0.9128022516069814,0.9488733004080148,0.9495137151408803,0.9449273595077998,0.9541000707739609,0.8126629645851979,0.7867716714171193,0.8385542577532765,0.3164785072396132,0.3103399357026155,0.3226170787766109,0.9223370514688962,0.9092826227039379,0.9353914802338545,1.0481039216690695,1.0342954681146366,1.0619123752235025,0.19240407837124726,0.18772399147198598,0.19708416527050854,0.9645013971032534,0.9606386276002166,0.9683641666062903,431.3625,417.0984165886323,445.62658341136773,0.012351786857099489,0.01166042036218542,0.013043153352013557,0.49787499999999996,0.4577301220577269,0.538019877942273,0.013118605478926057,0.012252231779605025,0.013984979178247089,2.05,1.8243062453542942,2.2756937546457054,120.025,111.04951705118009,129.00048294881992,431.3625,417.0984165886323,445.62658341136773,1.0,1.0,1.0,0.08164381118590104,0.07589075434482359,0.08739686802697849,-0.626470778873691,-18.49786309840604,17.244921540658655,1131.79872414183,1100.4163293038127,1163.1811189798473,1.0,1.0,1.0,0.3281336903358556,0.29373156145291696,0.36253581921879424,0.19743019436792128,0.17920132913962505,0.2156590595962175,1.0,1.0,1.0,0.8020322186686055,0.7906805414816853,0.8133838958555257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.6500000000000004,share=0.32;strength=0.45,decoupling,C,3,W3_catastrophe_ambiguity,C_full,2,8,0.45,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.8875,0.7998158913432244,0.9396738130517298,0.0,0.0,0.0458197362645751,0.4477748583659282,0.43884427202995974,0.4567054447018966,0.0,0.0,0.0458197362645751,0.22595569149066708,0.21391456904416917,0.23799681393716499,0.1928958220621417,0.18179701086867614,0.20399463325560727,0.11451034765297279,0.10393759615766858,0.125083099148277,0.8854896523442246,0.874916900848815,0.8960624038396342,0.16818212150074496,0.16304305535655622,0.1733211876449337,0.9308377760074981,0.9128022516069814,0.9488733004080148,0.9495135854378531,0.9449273411675698,0.9540998297081364,0.8126739303660351,0.7867811687814155,0.8385666919506547,0.31648030819700784,0.31034214335550536,0.3226184730385103,0.9223458384282381,0.9092932165635779,0.9353984602928984,1.0481153731148822,1.0343094663100014,1.061921279919763,0.19240484763175952,0.18772480428636917,0.19708489097714987,0.9645007425983254,0.9606378787214439,0.9683636064752069,431.3625,417.0984165886323,445.62658341136773,0.012351415994373413,0.011659987835968635,0.01304284415277819,0.49787499999999996,0.4577301220577269,0.538019877942273,0.013110341550813859,0.012243939174476358,0.01397674392715136,2.05,1.8243062453542942,2.2756937546457054,120.025,111.04951705118009,129.00048294881992,431.3625,417.0984165886323,445.62658341136773,1.0,1.0,1.0,0.0816433230777757,0.07589016063619311,0.0873964855193583,-0.6270926619835678,-18.49834118643498,17.244155862467846,1131.8064674025713,1100.4220522782412,1163.1908825269015,1.0,1.0,1.0,0.32812737251301705,0.29372416552302305,0.36253057950301104,0.19743163388443585,0.17920275199598032,0.2156605157728914,1.0,1.0,1.0,0.8020398595028159,0.7906897535335461,0.8133899654720856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.8200000000000003,share=0.32;strength=0.62,decoupling,C,3,W3_catastrophe_ambiguity,C_caps_only,2,8,0.62,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.15,0.08793954037414209,0.2441342750110605,0.0,0.0,0.0458197362645751,0.5393571815273813,0.5298083326248351,0.5489060304299276,0.0,0.0,0.0458197362645751,0.25661400907425413,0.2434732107661137,0.26975480738239455,0.20458015875540503,0.19282770562043966,0.2163326118903704,0.20299029967624654,0.18677661037022716,0.21920398898226592,0.7970097003192762,0.7807960110130681,0.8132233896254843,0.052386802662901445,0.048003444835989305,0.056770160489813586,0.9095070267991663,0.8927360402379504,0.9262780133603822,0.9284462789023105,0.9243822430437008,0.9325103147609202,0.7608958188878225,0.7504080569929736,0.7713835807826714,0.315103577659287,0.3097689506568667,0.32043820466170725,1.2305481918422934,1.2193062510788846,1.2417901326057021,1.3849146674818469,1.3723592728722096,1.3974700620914842,0.2316350177541683,0.22992900384970996,0.23334103165862666,0.9674440179111314,0.9648309027850046,0.9700571330372583,351.825,339.2822999338513,364.3677000661487,0.01523492212433486,0.014824423420355892,0.015645420828313827,0.754875,0.7245068196226645,0.7852431803773354,0.013630396539148692,0.012685599700263304,0.01457519337803408,3.125,2.936026255925943,3.313973744074057,153.675,148.15063904721018,159.19936095278985,351.825,339.2822999338513,364.3677000661487,1.0,1.0,1.0,0.13729388706301154,0.12798950078714283,0.14659827333888026,398.51323637534983,382.8286041998333,414.19786855086636,1064.205179762352,1044.129647359667,1084.280712165037,1.0,1.0,1.0,0.41545372955180165,0.37811639844922684,0.45279106065437646,0.3499832753038733,0.32202863856935715,0.37793791203838945,1.0,1.0,1.0,0.999746959606003,0.9994465460434289,1.000047373168577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
decoupling,cap_tightness,3.8200000000000003,share=0.32;strength=0.62,decoupling,C,3,W3_catastrophe_ambiguity,C_dyn_only,2,8,0.62,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.8875,0.7998158913432244,0.9396738130517298,0.0,0.0,0.0458197362645751,0.447774699097197,0.43884401026890113,0.4567053879254929,0.0,0.0,0.0458197362645751,0.22595790272866054,0.213917157619632,0.23799864783768906,0.19290277205320008,0.181805785878613,0.20399975822778715,0.11450951273339434,0.10393677090098252,0.12508225456580616,0.8854904872638031,0.8749177454312859,0.8960632290963203,0.16818356488403902,0.1630443525749314,0.17332277719314662,0.9308377760074981,0.9128022516069814,0.9488733004080148,0.9495137151408803,0.9449273595077998,0.9541000707739609,0.8126629645851979,0.7867716714171193,0.8385542577532765,0.3164785072396132,0.3103399357026155,0.3226170787766109,0.9223370514688962,0.9092826227039379,0.9353914802338545,1.0481039216690695,1.0342954681146366,1.0619123752235025,0.19240407837124726,0.18772399147198598,0.19708416527050854,0.9645013971032534,0.9606386276002166,0.9683641666062903,431.3625,417.0984165886323,445.62658341136773,0.012351786857099489,0.01166042036218542,0.013043153352013557,0.49787499999999996,0.4577301220577269,0.538019877942273,0.013118605478926057,0.012252231779605025,0.013984979178247089,2.05,1.8243062453542942,2.2756937546457054,120.025,111.04951705118009,129.00048294881992,431.3625,417.0984165886323,445.62658341136773,1.0,1.0,1.0,0.08164381118590104,0.07589075434482359,0.08739686802697849,-0.626470778873691,-18.49786309840604,17.244921540658655,1131.79872414183,1100.4163293038127,1163.1811189798473,1.0,1.0,1.0,0.3281336903358556,0.29373156145291696,0.36253581921879424,0.19743019436792128,0.17920132913962505,0.2156590595962175,1.0,1.0,1.0,0.8020322186686055,0.7906805414816853,0.8133838958555257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.8200000000000003,share=0.32;strength=0.62,decoupling,C,3,W3_catastrophe_ambiguity,C_full,2,8,0.62,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.8875,0.7998158913432244,0.9396738130517298,0.0,0.0,0.0458197362645751,0.4477737776753704,0.438843015969134,0.4567045393816068,0.0,0.0,0.0458197362645751,0.22595497179186083,0.2139138852811951,0.23799605830252657,0.1928943784596305,0.18179545168014424,0.20399330523911677,0.11450874502191748,0.10393597457275293,0.125081515471082,0.88549125497528,0.8749184845260101,0.89606402542455,0.1681820105255454,0.16304294665939004,0.17332107439170077,0.9308377760074981,0.9128022516069814,0.9488733004080148,0.9495136582766166,0.9449274840535599,0.9540998324996733,0.8126712428034818,0.786778831103174,0.8385636545037896,0.3164803625491809,0.31034227860204944,0.3226184464963123,0.9223469529737901,0.9092949647160093,0.9353989412315709,1.0481168045194778,1.0343113119008864,1.061922297138069,0.19240493757064192,0.18772490901753777,0.19708496612374607,0.9645012373503441,0.9606383330509535,0.9683641416497347,431.3625,417.0984165886323,445.62658341136773,0.012351355112506056,0.01165991675875454,0.013042793466257573,0.49787499999999996,0.4577301220577269,0.538019877942273,0.013110341550813859,0.012243939174476358,0.01397674392715136,2.05,1.8243062453542942,2.2756937546457054,120.025,111.04951705118009,129.00048294881992,431.3625,417.0984165886323,445.62658341136773,1.0,1.0,1.0,0.08164319504386294,0.07588996932614536,0.08739642076158052,-0.6294771174201589,-18.50043857702515,17.241484342184833,1131.8103155785307,1100.4252249560202,1163.1954062010411,1.0,1.0,1.0,0.3281253162307136,0.2937222119145258,0.36252842054690143,0.19742887072744392,0.17919995615991885,0.21565778529496898,1.0,1.0,1.0,0.8020408286728611,0.7906912736660952,0.813390383679627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,4.0200000000000005,share=0.32;strength=0.82,decoupling,C,3,W3_catastrophe_ambiguity,C_caps_only,2,8,0.82,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.1625,0.09749727334375494,0.25843104863483324,0.0,0.0,0.0458197362645751,0.5392629157348614,0.5296444668001685,0.5488813646695543,0.0,0.0,0.0458197362645751,0.2575948093869644,0.24468646404434072,0.2705031547295881,0.20537567477744173,0.19371576401041582,0.21703558554446764,0.20151586582330755,0.18513579404680594,0.21789593759980916,0.7984841341722345,0.7821040623955466,0.8148642059489224,0.052457878953036885,0.04807262802260622,0.05684312988346755,0.9108952315198161,0.894033795541359,0.9277566674982732,0.9286160877275057,0.9245560630484259,0.9326761124065855,0.7626833414048336,0.7530035120568791,0.7723631707527882,0.3152230496694324,0.3098456914938519,0.32060040784501287,1.2298268607217409,1.218733675045861,1.2409200463976207,1.384157512028787,1.371718982658533,1.396596041399041,0.23163738813974355,0.2299298478910441,0.233344928388443,0.9673086794598639,0.9645874569390194,0.9700299019807084,351.9375,339.37346710026213,364.50153289973787,0.015234688226936091,0.014817583330180456,0.015651793123691724,0.7541249999999999,0.7235161804769452,0.7847338195230547,0.01359412380128045,0.012641837114790427,0.014546410487770473,3.125,2.936026255925943,3.313973744074057,153.6875,148.0653275475184,159.3096724524816,351.9375,339.37346710026213,364.50153289973787,1.0,1.0,1.0,0.13661257936605883,0.12735240832697906,0.1458727504051386,397.6259424354235,382.0239823260964,413.2279025447506,1064.4050737011273,1044.184214021069,1084.6259333811856,1.0,1.0,1.0,0.41825601615954533,0.3815856009413622,0.4549264313777285,0.34744114797121994,0.3191996449082862,0.3756826510341537,1.0,1.0,1.0,0.9997538049854654,0.9994537763760111,1.0000538335949196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
